timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-23T10:53:45,codecarbon,7fd3a1be-eba1-4922-89e4-8a43cd3f4b2c,3.0894038677215576,1.0770394802984928e-06,3.486237236741766e-07,5.0,0.0,3.0,4.290160867902968e-06,0,2.573373119036357e-06,6.863533986939325e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:54:25,codecarbon,65028870-e005-4aa1-b8fb-f5bad42e2996,33.883800983428955,1.18114200603656e-05,3.485860416351175e-07,5.0,0.0,3.0,4.704852998256683e-05,0,2.8220839897791545e-05,7.52693698803584e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T10:55:05,codecarbon,04e8a413-9c5b-4aaa-ba74-78c83982c3c3,36.72580313682556,1.2748940787733794e-05,3.4713851567074986e-07,5.0,0.0,3.0,5.079896152019501e-05,0,3.044484615325928e-05,8.124380767345429e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:01:03,codecarbon,82212793-d2b2-4f69-8761-2e4161f08254,3.5805439949035645,1.2483294861394828e-06,3.486424096216431e-07,5.0,0.0,3.0,4.972251918580797e-06,0,2.982843518257141e-06,7.955095436837938e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:02:07,codecarbon,68ce8595-bd26-4f5a-8fc7-8f32607bb27e,23.474746227264404,8.167623668565884e-06,3.479323520473127e-07,5.0,0.0,3.0,3.2550965083969966e-05,0,1.949797431627909e-05,5.204893940024906e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:03:22,codecarbon,a2962421-8a2b-4799-8e4d-a7530c4227d3,2.252491950988769,7.852872502246168e-07,3.486304356736554e-07,5.0,0.0,3.0,3.1278666522767806e-06,0,1.8764491875966392e-06,5.00431583987342e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:03:51,codecarbon,4a1fe56f-e2ab-4120-830f-624207d09283,23.63140106201172,8.233279527233443e-06,3.484042061504648e-07,5.0,0.0,3.0,3.280483484268188e-05,0,1.96625026067098e-05,5.246733744939168e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:26:26,codecarbon,c87859f5-0129-4e07-9d84-5d30b18e8fac,2.780368089675904,9.69158155626191e-07,3.4857188845782e-07,5.0,0.0,3.0,3.860662711991204e-06,0,2.315387527147929e-06,6.176050239139132e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:26:32,codecarbon,831fe8bc-f00f-4ad1-b8cf-06320ed00f77,4.674012899398804,1.6296628080219693e-06,3.48664593593994e-07,5.0,0.0,3.0,6.491070654657152e-06,0,3.894106745719909e-06,1.0385177400377062e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-23T11:26:48,codecarbon,a883a2b9-06fc-4ff2-90c3-8c723bedf6fd,2.1113169193267822,7.360670792169041e-07,3.486293660980123e-07,5.0,0.0,3.0,2.9318398899502225e-06,0,1.758815844853719e-06,4.690655734803941e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
